Usual,Heel of U bounces on back of left hand; add L hand (use + -al),SEE,3637
Vacuum,Palm down V pulls back to the right.,SEE,3638
Vagina,Thumbtips and index tips touch, indexes pointing downward.,SEE,3639
Vague,Left palm in 5 hand in front of right palm out 5 hand; circle alternately.,SEE,3640
Vain,Palm in V's near sides of head, drop fingers toward shouldrs, hands remain stationary; repeat.,SEE,3641
Valentine,Palm in V's draw heart over heart.,SEE,3642
Valley,Beginning at sides, palms down, flat hands draw valley.,SEE,3643
Value,Palm up V's circle up to touch palm down.,SEE,3644
Vampire,Bent V arcs to hit neck with fingertips.,SEE,3645
Van,Right V hand behind left V hand; right moves backward.,SEE,3646
Vane,Back of right V hand rests on left index; rock back and forth like a vane.,SEE,3647
Vanilla,V circles on back of left flat hand.,SEE,3648
Vanish,Right palm open hand, palm in, moves down through palm in left horizontal C and closes to flat O hand.,SEE,3649
Vase,Palm up V's outline vase.,SEE,3650
Veal,Right hand pinches side of left horizontal V and both shake.,SEE,3651
Vegetable,Index fingertip of V on cheek; twist.,SEE,3652
Vehicle,Palm left V behind palm right V, separate and change to L's.,SEE,3653
Vein,Fingertips of palm down V draw up back of wrist.,SEE,3654
Venture,Inverted V wanders forward.,SEE,3655
Verb,Index finger of palm in V slides across chin below mouth.,SEE,3656
Verse,Side of G finger and thumb slide across vertical left palm.,SEE,3657
Vertical,Palm out  V pulls downward.,SEE,3658
Vessel,Palm up V's arc twice to side.,SEE,3659
Vest,Palm in V hands arc inward on chest.,SEE,3660
Veteran,Index of palm out V brushes side of head; repeat.,SEE,3661
Veterinarian,Heel of right V taps on left pulse.,SEE,3662
Vibrate,Palm down 5 hands jerk forward and back alternately, quickly.,SEE,3663
Vice,Palm out V index taps temple.,SEE,3664
Victor,Right V on left horizontal S; V spirals quickly upward.,SEE,3665
Video,Right V circles once near horizontal left palm, then touches.,SEE,3666
Videotape,Right V and then T circle vertically against left palm.,SEE,3667
View,Palm down V sweeps left above left arm, scanning.,SEE,3668
Vigor,Palm in V's on sides of chest pull out to palm in R's.,SEE,3669
Village,Index of V taps fingertips of left hand; both hands circling.,SEE,3670
Vine,V grows and wiggles out and down from left horizontal C.,SEE,3671
Vinegar,Index finger of palm left V on chin; twist to palm in.,SEE,3672
Violent,Palm out V's move sharply side to side.,SEE,3673
Violet,Right V touches first one side of nose, then the other.,SEE,3674
Violin,9 hand plays violin.,SEE,3675
Virgin,V outlines face from left temple, over head, to chin. ,SEE,3676
Virus,V circles over left palm, then flat O opens and spreads up left arm.,SEE,3677
Vision,Tip of index of V at corner of eye twists to palm down V at right; sweeps left.,SEE,3678
Visit,Palm in V's circle vertically (may go in and out or out and in),SEE,3679
Vitamin,Side of V throws toward mouth.,SEE,3680
Vocabulary,Fingertips of palm down V tap on side of left index; repeat.,SEE,3681
Vocation,Palm out V arcs side to side, hitting back of palm down left S.,SEE,3682
Voice,Fingertips of palm in V move up throat and out under chin.,SEE,3683
Volcano,From flat O to 5, right arm repeatedly rises out of left horizontal C.,SEE,3684
Volleyball,Hands push up ball several times.,SEE,3685
Volunteer,At side of chest, right index and thumb of 9 tug material forward.,SEE,3686
Vomit,5 hands one behind the other, arc out from throat (can be done with one hand),SEE,3687
Vote,Thumb and finger of right 9 hand go into left O; repeat.,SEE,3688
Vow,Palm in index on chin, changes to V with heel on back  of left hand.,SEE,3689
Voyage,Right V pointing down, above left V pointing up; rotate alternately forward. ,SEE,3690
Vulture,Draw palm down V under nose, while bending V fingers.,SEE,3691
Waddle,Inverted right Y rocks (waddles) forward on left horizontal palm.,SEE,3692
Wade,Inverted W's alternately arc up and forward several times.,SEE,3693
Waffle,Right W palm down on left flat palm; lift again.,SEE,3694
Wag,Inverted right W, hanging over left horizontal index, wags.,SEE,3695
Wagon,W's, palms facing, right behind left; right moves back.,SEE,3696
Wail,Right palm in W hand shakes up and out from throat.,SEE,3697
Waist,W hand drags across waistline.,SEE,3698
Wait,Palm up right hand behind palm up left, all fingers fluttering.,SEE,3699
Wake,Closed right G hand at corner of eye opens to L hand.,SEE,3700
Walk,Palm in flat hands alternately flip up while moving forward.,SEE,3701
Wall,Palm in W's together, separate, turn palms facing and move toward body.,SEE,3702
Wallet,Inverted W slides down hip. (as if putting wallet into pocket),SEE,3703
Walnut,Index of palm left W and then thumb of A jerk from near teeth.,SEE,3704
Walrus,From mouth, both C's curve out and down to S's (forming tusks).,SEE,3705
Wander,Right index pointing down moves forward on wavy path.,SEE,3706
Want,Palms up 5's pull back to claws toward body.,SEE,3707
War,Palm in 4's move side to side,SEE,3708
Ware,Palm up W arcs slightly up to right.,SEE,3709
Warm,Fingertips of flat O at mouth opens slowly to 5 hand while moving slightly up and outward.,SEE,3710
Warn,Hand slaps back of left S hand sharply.,SEE,3711
Wart,Fingertips of right flat O on cheek (or wherever wart is), hand then flicks open to W hand.,SEE,3712
Wash,Palm down A hand scrubs circularly in flat left palm.,SEE,3713
Washington,Palm in W from shoulder circles forward and to the right.,SEE,3714
Wasp,Side of W at cheek, then brush off wasp with open hand.,SEE,3715
Watch,Palm out V index at eye; twist down to back of left wrist.,SEE,3716
Water,Index finger of palm left W taps chin.,SEE,3717
Wave,Right hand waves.,SEE,3718
Waver,Horizontal B hands, right hand rocks side to side on left hand.,SEE,3719
Way,Parallel flat hands move forward, weaving slightly side to side (may be done with W's),SEE,3720
We,Palm left W on right side of chest circles to left side ending palm right.,SEE,3721
Weak,At right angle, fingertips on left palm; bend fingers; repeat.,SEE,3722
Wealth,Back of W on palm up left hand, arc up and over to palm down.,SEE,3723
Weapon,W points down at side, pulls up to point forward and thrusts.,SEE,3724
Wear,Palm out W arcs side to side brushing back of left palm down S.,SEE,3725
Weary,Fingertips of W's touch chest and drop downward.,SEE,3726
Weather,Palm out W shakes downward.,SEE,3727
Weave,Right palm down 5 hand makes weaving motion in and out of fingertips of palm down 5 hand.,SEE,3728
Web,Palms down, right W fingertips lie on back of left W fingertips.,SEE,3729
Wed,Flat hands swing together and left clasps right.,SEE,3730
Wednesday,Palm out W circles slightly.,SEE,3731
Wee,Horizontal W's, palms facing close together, move slightly toward and away from each other.,SEE,3732
Weed,Flat O grows rapidly through C, twisting to palm out W.,SEE,3733
Week,Right 1 hand brushes horizontally across left palm.,SEE,3734
Weep,Both palm in, W hands drag alternately down cheeks.,SEE,3735
Weigh,Middle finger side of right H rocks on side of left H index.,SEE,3736
Weird,Right W hand arcs pas eyes while fingers flutter.,SEE,3737
Welcome,Right palm up W curves horizontally toward body.,SEE,3738
Weld,Index of right L points at palm in left hand; move back and forth.,SEE,3739
Well,Horizontal W hands face each other; drop straight down.,SEE,3740
West,Right palm out W moves left.,SEE,3741
Wet,Drop right palm in flat hand off chin, then open and close both flat O's.,SEE,3742
Whale,W makes 2 curves to the left, outside bent left arm.,SEE,3743
Wharf,Right W outlines left palm down arm starting on outside.,SEE,3744
What,Index fingertip of right hand brushes down across left fingers.,SEE,3745
Wheat,Palm out W brushes up through left horizontal C hand.,SEE,3746
Wheel,Palm left W rotates vertically forward,SEE,3747
Wheelbarrow,Grasp handles of wheelbarrow and arc forward.,SEE,3748
When,Indexes touch, make a circle with right index fingertip; return tip to tip.,SEE,3749
Where,Palm out index shakes sideways.,SEE,3750
Whether,Palm out W bounces off thumb, then off fingertip of left L.,SEE,3751
Whew,Shake limp palm down hand side to side.,SEE,3752
Which,Extended A hands, palms facing, alternately move up and down.,SEE,3753
While,W hands face each other near right shoulder, arc down and forward.,SEE,3754
Whine,Palm down W vibrates at throat.,SEE,3755
Whirl,Upside down W circles rapidly.,SEE,3756
Whiskey,Side of right W taps on side of left I-1 hand; repeat.,SEE,3757
Whisper,Whisper behind hand; fingers wiggle.,SEE,3758
Whistle,Palm in bent V fingers near mouth.,SEE,3759
White,5 hand on chest moves outward, closing to a flat O hand.,SEE,3760
Who,Thumb of L on chin; wiggle index finger.,SEE,3761
Whole,Palm down flat circles and turns over, resting palm up on left.,SEE,3762
Whom,Thumb of L on chin, wiggle index finger; add M hand. (Who + M) ,SEE,3763
Whose,Thumb of L on chin, wiggle index finger; add S hand. (Who + S),SEE,3764
Why,Palm in fingers of open hand on forehead, move out to palm in Y.,SEE,3765
Wicked,Fingertips of palm in W on chin; twist to palm out and throw down.,SEE,3766
Widow,Palm out 2 hand twists to palm in, becomes 1 and moves forward.,SEE,3767
Wiener,Right S's and C's pull out of left W alternately.,SEE,3768
Wife,Thumb of A at jaw to clasped C's.,SEE,3769
Wig,W hands pull on wig.,SEE,3770
Wiggle,Horizontal palm left W wiggles forward.,SEE,3771
Wild,W hand twirls off temple.,SEE,3772
Will,Right flat hand palm facing side of head; arcs forward.,SEE,3773
Win,Close right S on left S; spiral right S quickly upward.,SEE,3774
Windmill,Right palm left W circles vertically near left index.,SEE,3775
Window,Side of palm in flat hands hit to open and close.,SEE,3776
Wine,Palm in W circles on cheek.,SEE,3777
Wing,Left hand on right shoulder; flap right hand at the side.,SEE,3778
Wink,Thumb of L at eye, shut and open index finger.,SEE,3779
Winter,Both W's face each other; shake slightly (shivering).,SEE,3780
Wipe,Right palm wipes circularly on left palm.,SEE,3781
Wire,I fingertip shakes outward from left W.,SEE,3782
Wise,Palm down X hand nods near center of forehead.,SEE,3783
Wish,Palm in W slides down chest.,SEE,3784
Witch,Right X moves from nose to rest on left palm up X near chin.,SEE,3785
With,A hands together, palm to palm.,SEE,3786
Withdraw,Palm out W moves back toward body, changing to D hand.,SEE,3787
Without,Knuckles together, horizontal A hands move apart to 5 hands.,SEE,3788
Witness,Index finger of W touches near end of eyebrow; palm out N slides down side of vertical left palm (Wit + -ness),SEE,3789
Wives,Thumb of A at jaw to clasped C's; right hand changes to S. (Wife + S),SEE,3790
Wolf,Hand at nose, pull out to flat O.,SEE,3791
Woman,Thumb of A hand at jaw moves up to show height with bent hand.,SEE,3792
Women,Thumb of A hand at jaw; measure several heights with bent hand.,SEE,3793
Won,Close right S on left S; spiral right S quickly upward, then flips back towards shoulder (win + p.t),SEE,3794
Wonder,Palm in W circles near temple.,SEE,3795
Won't,Flat hand palm facing side of head, arcs forward; then palm out N twists inward (will + -n't),SEE,3796
Wood,Elbow of W on back of left hand; twist W slightly side to side.,SEE,3797
Wool,Back of right W hand slides up horizontal left arm.,SEE,3798
Word,Fingertips of right G touch left index.,SEE,3799
Work,Right palm out S taps back of left palm down S; repeat.,SEE,3800
Workshop,Palm out W's together; circle out and meet as palm in S's.,SEE,3801
World,Horizontal W's, right W on top of left W; circle eright around left vertically.,SEE,3802
Worm,Side of right index crawls along left palm, alternating 1 and X.,SEE,3803
Worry,Palms facing W hands alternately circle before face.,SEE,3804
Worse,Palms in V's arc from sides to cross wrists ending palms in.,SEE,3805
Worship,Left hand closed over right, move toward body in slight vertical circle.,SEE,3806
Worst,Palms in V's arc from sides to cross wrists; A's together, right moves up (worse + -est).,SEE,3807
Worth,Palm up W's rise in vertical circle to meet, palm down.,SEE,3808
Wow,W's on each side of O mouth; push slightly forward.,SEE,3809
Wrap,Palm in horizontal W's circle each other, separate. ,SEE,3810
Wreath,Palm out W's touch, circle vertically, and touch again.,SEE,3811
Wreck,Right S fist hits side of left W hand.,SEE,3812
Wrench,Index and middle finger of W hand tighten left index once.,SEE,3813
Wrestle,Keeping fingers straight, 5 hands mesh, shake forward and back slightly.,SEE,3814
Wring,Palm down S's together, right S twists downward to palm in.,SEE,3815
Wrinkle,Right W draws wavy wrinkles wherever they belong.,SEE,3816
Wrist,Palm down W draws across left wrist.,SEE,3817
Write,Thumb and finger of closed X write on left flat palm.,SEE,3818
Wrong,Palm in Y on chin.,SEE,3819
Xylophone,Horizontal A's alternately play from side to side on xylophone.,SEE,3820
Yard,Palm down Y on back of left flat hand moves up to inside of elbow.,SEE,3821
Yarn,Palm in I hand wiggles from left Y.,SEE,3822
Yawn,Palm out S hand at side of mouth, opens to bent 3 hand. (Mouth opens at same time.),SEE,3823
Year,Right horizontal S rests on left S; right circles vertically around lef.,SEE,3824
Yeast,Right palm down relaxed 5 hand above cupped left palm, right rises, fingers fluttering.,SEE,3825
Yell,Palm in Y moves up and out from chin.,SEE,3826
Yellow,Palm left Y shakes,SEE,3827
Yes,Right Y hand nods (can be done with S hand),SEE,3828
Yesterday,Thumbtip of right Y touches near chin, then near ear.,SEE,3829
Yet,Palm slaps gently backwards near side; may repeat.,SEE,3830
Yield (Unused Alt.),Palm in Y's, fingertips-facing, arc forward to palm up.,SEE,3831
