id,identifier
442,Commence,Index fingertip on wrist of palm-out left C twist to palm-in.,SEE
443,Initial,Right index on wrist of left I, twist index, change to L-hand.,SEE
444,Initiate,Right index on wrist of palm-out left I, twist index.,SEE
445,Origin,Right index fingertip touches wrist of palm-out left O, then twist.,SEE
446,Schedule,Fingertips of right palm-out 5 draws down left palm, then turns palm-in and draws across palm.,SEE
447,Candle,Palm fo right 5 on tip of left index finger, flutter fingers.,SEE
448,Nutrient,N-fingers tap just below lower lip, then side of palm-out T slides down vertical left palm,SEE
449,College,Right hand on left, palm-to-palm; right rises, circling.,SEE
450,Graduate,G circles up from left palm.,SEE
451,Seminary,Palm-down S on palm-up left hand, S rises in circular movements,SEE
452,University,Horizontal palm-down U circles up from left palm,SEE
453,Race,Vertical R's, palms-facing, move alternately forward and back,SEE
454,Journey,Right I-hands points down and wanders forward,SEE
455,Dust,Back of palm-up D circles on back of palm-down left S.,SEE
456,Wax,Fingers of W circle in back of left hand.,SEE
457,Member,Right M-fingers touch left shoulder, then right,SEE
458,Committee,Palm-in claw hand on left shoulder, then right shoulder.,SEE
459,Congress,Side of right C touches left side of chest, then right side.,SEE
460,Delegate (Alt. 1) (Verb),Palm-in D-fingers touch one shoulder, then the other.,SEE
461,Faculty,F-hand at left, then right shoulder.,SEE
462,Legislate,Thumb of L touches left, then right side of chest,SEE
463,Parliament,Palm-in P, middle fingertip touches left side of chest, then right side,SEE
464,Senate,S on left shoulder, then on right.,SEE
465,Staff,Right S-hand at right shoulder, then F at left shoulder,SEE
466,Canada,A grasps clothes on right side and taps chest.,SEE
467,Transfer,Palm-down V lifts to bent-V and shoots to right to palm-down V again.,SEE
468,Relay,Palm-up flat-O arcs in and over to body,then arcs out to palm-up on opposite side of body.,SEE
469,Consider,Palm-in index fingers circle alternately in front of forehead.,SEE
470,Minute,Side of palm-out index on left vertical palm, twist to point forward,SEE
471,Moment,Side of M on vertical left palm, twist to point downward,SEE
472,Instant,Palm-out I-hand rests against other palm, twist forward to palm-down,SEE
473,Late,Thumbtip of palm-out L on left palm, twist to palm-down,SEE
474,Soon,Side of palm-out S on left palm, twists to palm-down.,SEE
475,Tardy,Side of right T on left vertical palm, twists to palm-down,SEE
476,Steep,Right hand on back of left, hands point upward, rights slides up left.,SEE
477,Fight,S-hands face each other, jerk to cross at wrists, repeat.,SEE
478,Manage,Palms-facing, M-hands move alternately forward and back, diagonally,SEE
479,Control,Palms-facing, X-hands alternately move forward and back.,SEE
480,Dominate,D's point forward at each side of body, move forward and back alternately in large motions tending slightly outward.,SEE
481,Reign,Palm-up R's move alternately forward and back,SEE
482,Difficult,Fingers of palm-in bent V's brush up and down.,SEE
483,Firm,Left S, palm-down, side of right F hits back of hand,SEE
484,Hard,Palms-in, right bent-V hits topside of left bent-V.,SEE
485,Harsh,Left fist, right H hits forward off thumbside of left hand,SEE
486,Problem,Bent-V's, knuckles touching with right palm-up left palm-down twist to reverse position,SEE
487,Tough,Right bent-V hits back of left palm-down S in arc down to the right,SEE
488,Disease,Palm-in D's right on forehead and left on stomach.,SEE
489,Edit,Palm-out E makes check mark over left palm.,SEE
490,Sense,Bent middle finger of right hand taps behind ear, repeat.,SEE
491,Conscious,Tip of thumb of C taps head behind ear.,SEE
492,Stay,Palm-down Y thumbs together right arcs slightly down to right.,SEE
493,Sleep,Right palm-in 5-hand in front of face, drops to flat-O,SEE
494,Algebra,Left palm-in A and right palm-out A, brush each other sideways twice.,SEE
495,Calculus,C's brush past each other sideways, repeat several times.,SEE
496,Deduce,D's brush past each other sideways, right behind left, repeat.,SEE
497,Figure,Left palm-in F, right palm-out F, palms brush sideways twice.,SEE
498,Geometry,Little finger side of G hits thumb and finger of left G, repeat.,SEE
499,Math,Little finger side of palm-in right M brushes on index finger of palm-in left M twice.,SEE
500,Statistics,Palm-out S's cross right brushing back of left in passing, repeat.,SEE
501,Proportion,Parallel P-hands move slightly down, back up and to the right, slightly down again.,SEE
502,Split,Flat hands, right in left at right angles drop, separating to sides.,SEE
503,Cannon,Indexes pointing forward, right in left, right shoots forward and recoils.,SEE
504,Attach,Pinch left A-hand thumb between right index and thumb and draw back to left shoulder.,SEE
505,Add,Palm-up 5 to flat-O rises to touch little finger side of palm-in left hand.,SEE
506,Amend (Alt. 2),Arc right hand up from beneath to grasp side of palm-in left hand (attaching amendment).,SEE
507,Supplement (Unused Alt.),Right S arcs down to underside of palm-in horizontal left hand.,SEE
508,Address,Palm-in A-hands move up body once.,SEE
509,Biography,Palm-in B's move up trunk.,SEE
510,Dwell,Sides of D's, indexes pointing up brush up trunk of body.,SEE
511,Exist,E-hands, palm-facing move upwards on body.,SEE
512,Inhabit,Palm-in I's move up chest.,SEE
513,Life,Palm-in 9-hands move up body.,SEE
514,Live,Palm-in L-hands move-up body.,SEE
515,Reside,Palm-in R's slide up body.,SEE
516,Survive,S-hands palms-down, slide up chest.,SEE
517,Vital,Palm-in V's slide up body,SEE
518,Adhesive,Horizontal left hand, palm-right, palm-out right A flattens against left palm.,SEE
519,Adjective,Fingerspell A + D+ J,SEE
520,Admire,From above, palm-left A arcs in toward forehead, down and outward.,SEE
521,Esteem,Palm-left E arcs down in front of face.,SEE
522,God,Palm-left hand arcs down from above to near forehead. ,SEE
523,Honor,Right H-hand arcs down and back to near forehead,SEE
524,Respect,Palm-left R-hand arcs in and down near forehead,SEE
525,Commit,C-hand touches chest, moves forward to open palm-up.,SEE
526,Confess,C-hands on chest turn over and out to palm-up open hands.,SEE
527,Advertise,Right S in front of left S, right moves out (slightly right) and back twice.,SEE
528,Commercial,Right C in front of palm-right left C, moves out and back several times.,SEE
529,Exaggerate,Right S in front of left, right S moves forward in short up and down arcs.,SEE
530,Propaganda,Right P in front of left palm-right S, P shakes forward,SEE
531,Publicity,Right P in front of left palm-right S, P pushes forward like a trombone, repeat rapidly,SEE
532,Advice,Right flat-O set on back of left hand moves forward to palm-down 5, repeat.,SEE
533,Affect,A moves forward off back of stationary palm-down left hand.,SEE
534,Counsel,Palm-out C on back of left hand brushes forward, repeat,SEE
535,Effect,E-moves across back of left hand.,SEE
536,Con-,Flat right hand approaches side of left C till fingertips hit side.,SEE
537,Prejudice,Middle finger of P hits left palm.,SEE
538,Algae,Extended A-thumb makes small circle on little finger of palm-up left I-hand.,SEE
539,Bacteria,Heel of B circles on little finger of palm-up left I.,SEE
540,Cell,Right thumb of small C circles on little finger of left hand.,SEE
541,Fungus,Heel of F-thumb circles on little fingertip of left palm-up I-hand.,SEE
542,Gene,Left I-hand palm-up, heel of right G circles on end of little finger.,SEE
543,Alphabet,A-hand moves across left 5-fingers changing to B-hand.,SEE
544,Consonant,Palm-out C moves over fingers of palm-in left 5.,SEE
545,Vowel,Palm-out V brushes across fingers of palm-in left 5,SEE
546,Anger,Claw hand arcs up near chest to right (can be done with two hands).,SEE
547,Fierce,Claw in front of face arcs to side, fingers closing slightly.,SEE
548,Fury,Right palm in F jerks up chest.,SEE
549,Irritate,Palm-in I jerks up body changes to palm-out A and moves downward.,SEE
550,Rage,Palm-in R near stomach jerks up to near shoulder,SEE
551,Tantrum,Palm-in T's near chest jerk up.,SEE
552,Attempt,A-hands, facing each other, move forward away from body in a slight arc.,SEE
553,Effort,Palm-out E's move down and forward with slight arc.,SEE
554,Strive,S hands palms-facing arc slightly down and forward.,SEE
555,Try,T-hands, palms-facing, move forward.,SEE
556,Bachelor,Palm-left B-hand arcs form left side of mouth to right side.,SEE
557,Twin,Side of palm-left T touches left then right corner of mouth.,SEE
558,Male,Palm-down flat M hand slides right across forehead.,SEE
559,Bare,Right middle finger brushes forward along back of horizontal left hand.,SEE
560,Empty,Right E brushes along back of left hand and off.,SEE
561,Naked,Fingertips of right N brushes off back of left A-hand,SEE
562,Nude,N brushes off back of left U,SEE
563,Vacant,Heel of V slides along back of left hand,SEE
564,Beat,Back of right B hits left index finger.,SEE
565,Hit,Back of H hits left verticle index,SEE
566,Lash,Index of palm-in right L moves out to strike vertiCal left index.,SEE
567,Punch,Right P, slight behind left palm-right index, moves forward to hit index with middle finger,SEE
568,Slap,Open right hand slaps left index.,SEE
569,Strike,Right palm-in S-hand strikes palm-out vertiCal left index,SEE
570,Whip,Fingers of horizontal W whip past left index , may repeat ,SEE
571,Big,Palm-out B's separate and arc sideways (can be done palms-facing).,SEE
572,Enormous,Bent L's, face each other slightly palm-in, arc towards sides, raising shoulders slightly.,SEE
573,Grand,G-hands face each other, twist apart to palm-out D's,SEE
574,Great,G-hands face each other, arc apart.,SEE
575,Huge,Parellel H-hands, palms-facing, then arc sideways,SEE
576,Immense,I's facing each other arc to each side.,SEE
577,Large,L-hands face each other, arc apart,SEE
578,Tremendous,L-hands with bent indexes pull apart in exaggerated gesture.,SEE
579,Black,Index finger moves across forehead to right.,SEE
580,Coal,Slide thumb of C across forehead,SEE
581,Gray (Alt. 1),Side of G moves right across forehead,SEE
582,Annoy,Little finger side of A chops into thumb joint of palm-in left hand.,SEE
583,Bother,Side of right hand chops into thumbase of left hand, repeat.,SEE
584,Disturb,Thumb-side of D chops into thumbase of open hand several times.,SEE
585,Interfere,Side of I-hand chops into thumb-joint of left hand,SEE
586,Adolescent,Thumb tips of A's brush up on chest near shoulders.,SEE
587,Adopt,Palm-down 5's rise to D's.,SEE
588,Adult,A-thumb on temple then to side of jaw.,SEE
589,Advance,Bent hands, palms-facing, arc towards body and up twice.,SEE
590,Advantage,Left palm-up; bent middle finger of right hand on palm flicks back on heel.,SEE
591,Affiliate,Link 9 hands; moveside to side.,SEE
592,Affirm,Index at mouth moves down to make a cross with thumb of palm-down left A.,SEE
593,Afraid,Slightly to left, palm-out A's move downward in shaking motion.,SEE
594,After,Right palm on back of palm-in left hand; right moves out.,SEE
595,Agree,Index finger touches forehead, then drops to touch index fingers together.,SEE
596,Agriculture,Thumb of A on left side of chin, draw arc below mouth to right side of chin.,SEE
597,Ahead,A-hands, palms facing together; right arcs forward horizontally.,SEE
598,Aid,Thumb of right A pushes left A upward, both palm-in.,SEE
599,Air,A-hands sweep from side to side twisting at wrists.,SEE
600,Alarm,Side of right index hits vertical left palm repeatedly.,SEE
601,Album,Palm-to-palm A-hands separate like a book opening.,SEE
602,Alert,Palm-out A's at corners of eyes move sharply forward to palm-out L's.,SEE
603,Alfalfa,Palm-out A brushes up through left horizontal C twice.,SEE
604,Alike,Make A, change to palm-in L on chest, close thumb and finger while moving forward.,SEE
605,All,Palm-out A slides right, changing to L.,SEE
606,Allegiance,Thumb of right palm-in L pushes side of left L up.,SEE
607,Allow,Parallel palm-to-palm flat hands point downward, swing upwards.,SEE
608,All Right,Side of right hand slides forward across left arm, arching slightly up.,SEE
609,Allspice,Right V above palm-down left A, fingers of V tap back of A alternately.,SEE
610,Alone,Palm-out A moves slightly right, changes to I, twists to palm-in, and move forward.,SEE
611,Along,Heel of right A slides up left arm towards elbow.,SEE
612,Already,A-hands, palms-up, swing inward and down; repeat, ending in palm-down 5's.,SEE
613,Also,Fingerspell A + L, change to S's, move right hand sharply down striking side of left S in passing (al + so).,SEE
614,Altar,Palm-out A-hands separate to sides and move down.,SEE
615,Alternate,A-hand brushes sideways to left from off thumb, then brush off tip of index.,SEE
616,Although,Fingerspell A + L then alternately slap fingertips of hands forward and back against each other (al- + though).,SEE
617,Always,Palm-up index, pointing upward, circles clockwise at chest level, wrist flipped up.,SEE
618,Amaze,Palm-out A-hands circle near eyes and flick index and thumb out.,SEE
619,Ambulance,Thumb of A draws a cross on left upper arm.,SEE
620,Amen/Amene,One hand folded atop the other, drop hands slightly and bow head.,SEE
621,America,Mesh palm-in fingers, circle horizontally in front of body.,SEE
622,Among,Thumb of right A weaves through fingers of left palm in 5 hand.,SEE
623,Amuse,Sign Funny (SEE) with A.,SEE
624,Analyze,Palm-down V's point at each other, separate while bending fingers; repeat slightly forward.,SEE
625,Anatomy,A's on chest arc down trunk, changing to palm-in Y's.,SEE
626,Ancestor,Palm-in flat hands circle each other back to right shoulder.,SEE
627,Anchor,X-hand drops anchor in sideways arc from palm-right horizontal 3-hand.,SEE
628,Ancient,Left A-thumb supporting right A, move down together in wavy motion from near chin.,SEE
629,And,Palm-in horizontal 5-hand pulls to right, closing to a flat-O.,SEE
630,Angel,Fingertips of flat hands on shoulders, swing out.,SEE
631,Animal,Keep fingertips on chest; swing wrists toward center of body twice.,SEE
632,Ankle,Palm-out A touches behind left of wrist.,SEE
633,Anniversary,Palm-in A's circles.,SEE
634,Announce,Palm-in index fingers at side of mouth twist out and sideways to palm-out.,SEE
635,Annual,Right S-hand brushes forward off side of left S-hand while index flicks forward; repeat several times.,SEE
636,Another,Palm-up A twists to palm-down, then arcs right to palm-up.,SEE
637,Answer,Right index finger on chin, left palm-in index slightly ahead; both hands turn palm-down.,SEE
638,Ant,Palm-out A rides forward on back of wriggling fingers of left hand.,SEE
